Id,SalePrice
2737,121013.86385535728
2738,132249.44742333936
2739,152463.3690115495
2740,150395.31779181375
2741,139209.7037433479
2742,169048.78076672764
2743,151353.33124784846
2744,164684.9845094981
2745,150433.10486730398
2746,123492.01276235399
2747,182808.69284096267
2748,118572.7090122113
2749,145807.90654779994
2750,116423.22783323773
2751,125713.11740194936
2752,239034.78372538835
2753,165817.9625899773
2754,193766.97061295202
2755,135462.29155954323
2756,63163.72832509037
2757,34463.91121951165
2758,68559.74915034324
2759,153835.59969254327
2760,98776.78726358875
2761,151398.29430651967
2762,149762.0979788534
2763,227603.3894499268
2764,212132.163561068
2765,305075.1695951603
2766,121631.98805276258
2767,51233.38072857098
2768,125492.48670445173
2769,128158.52882804885
2770,159769.87115943874
2771,102330.2703282868
2772,90818.86172168027
2773,135473.30081058596
2774,147682.05319635407
2775,116964.94300087006
2776,141326.7030434392
2777,144365.8442961711
2778,150325.24331669882
2779,80376.47533037234
2780,119911.08600647165
2781,97170.34913352225
2782,89140.74041337613
2783,82730.8254431996
2784,81599.85449158656
2785,106148.08327608462
2786,21768.22753959289
2787,128539.16090086172
2788,41242.01112349145
2789,180745.02667334606
2790,104883.75018201745
2791,96763.73413376906
2792,42226.08344278461
2793,198438.71187039162
2794,52303.026735100895
2795,121298.81989916158
2796,87845.58661853638
2797,222469.30072783167
2798,113188.29257420078
2799,113644.94429172366
2800,70954.33008675673
2801,117924.47000158508
2802,136789.6335821955
2803,176505.58760214574
2804,170590.2328683571
2805,125147.56833518506
2806,78959.69112859224
2807,185272.1093985003
2808,142093.14021825162
2809,134017.8028879657
2810,124828.76924324175
2811,167325.01767321
2812,160867.97115797154
2813,154253.19636052055
2814,147835.5882735469
2815,98411.87049711263
2816,250755.19712682255
2817,154363.21165607125
2818,107676.38578801416
2819,206009.0774064483
2820,124780.9906462587
2821,117366.4384120102
2822,198674.18183209887
2823,304933.96721856063
2824,167864.4965309212
2825,188131.93390486971
2826,133489.62048777286
2827,135843.70370085374
2828,247903.05556648527
2829,207654.17842658493
2830,231766.97011902486
2831,210614.87490153755
2832,234408.77321392763
2833,260589.72547244024
2834,231542.0183643403
2835,238096.1680158116
2836,205904.15015826188
2837,170073.859279159
2838,143090.4095564771
2839,189516.01879075263
2840,201644.59511116613
2841,216487.72232717765
2842,228444.8077539394
2843,167732.14042520314
2844,172605.5771049154
2845,118313.08233290352
2846,221071.60054690437
2847,202238.61957038846
2848,250184.3056255742
2849,214830.64882982406
2850,277694.24657825194
2851,242458.5685903984
2852,240154.78034665575
2853,231939.35491061164
2854,149925.33445360023
2855,212373.42278647353
2856,214919.37101397105
2857,206643.985338805
2858,208759.89477584278
2859,89978.5856281016
2860,119253.06611889252
2861,143687.25600334932
2862,226007.69736386533
2863,155952.5174408725
2864,267209.1359834238
2865,145113.88416457223
2866,197242.8606775042
2867,73036.64095092658
2868,114459.27961537661
2869,107180.23188181478
2870,127332.65636950848
2871,82968.78990451153
2872,-4602.508308825549
2873,93639.68257029378
2874,125535.34761397634
2875,113861.07321336376
2876,192052.92408942292
2877,138949.06725757872
2878,164112.81485389266
2879,128395.2812104742
2880,89208.93825565511
2881,153699.54829031252
2882,171086.79960730602
2883,173320.564411585
2884,199491.47765565547
2885,177395.08564949408
2886,218095.94424567465
2887,113785.53833920276
2888,134168.06500121043
2889,45634.75693406304
2890,58057.253727066796
2891,146597.5870035491
2892,50644.62851512316
2893,90726.34937310382
2894,43946.09096890176
2895,265644.09693909367
2896,253167.11244671
2897,210057.5020253167
2898,174438.81015983876
2899,242126.1105418508
2900,152303.5191948975
2901,230084.148335577
2902,192968.46552251
2903,296054.2963874694
2904,306351.2214431453
2905,74590.00205267873
2906,198559.22104387474
2907,114602.03809105023
2908,116901.55275680753
2909,141771.6369604189
2910,56917.003634101246
2911,59566.33053569007
2912,167368.13457267173
2913,62011.06208046642
2914,62886.19390428718
2915,72476.16585039487
2916,68220.59774146206
2917,160877.32371569867
2918,122848.94905121624
2919,244251.97972254315
